OTU	log2FoldChange	p	padj	Domain	Phylum	Class	Order	Family	Genus	Species	density_min	density_max	sparsity_threshold	sparsity_apply	l2fc_threshold
OTU.12232	1.94184107921525	0.122643123931032	1	Bacteria	Elusimicrobia	Lineage IIa	NA	NA	NA	NA	1.7	1.73	0.3	all	0.25
OTU.4183	1.22717863004511	0.340075485542445	1	Bacteria	Acidobacteria	Acidobacteriia	Subgroup 13	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.1684	0.375782751756133	0.450864705346088	1	Bacteria	BRC1	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.24338	-0.797910492460373	0.86236753409232	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	NA	1.7	1.73	0.3	all	0.25
OTU.16118	-0.501409941212619	0.875756179485981	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	NA	1.7	1.73	0.3	all	0.25
OTU.12273	0.23702790598173	0.507846264908809	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	NA	1.7	1.73	0.3	all	0.25
OTU.11735	0.612111249072266	0.262677671868771	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.13294	0.519639153086462	0.436211969576987	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.508	-0.74167794802941	0.964221243355481	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.2410	0.138703456251198	0.542276543644792	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.835	-0.766116309490426	0.944183189224498	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.527	-0.65684864186788	0.965068316173001	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.902	-0.314189910316444	0.814825658762293	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.6802	-0.429038586780634	0.78115170564417	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	NA	1.7	1.73	0.3	all	0.25
OTU.719	0.166427430818027	0.545757413439529	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	NA	1.7	1.73	0.3	all	0.25
OTU.5378	-0.160302811275432	0.648639570297768	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.690	-0.246173204219725	0.785380707137622	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	NA	1.7	1.73	0.3	all	0.25
OTU.18745	3.32216461200619	0.155441788689193	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	NA	1.7	1.73	0.3	all	0.25
OTU.114	-0.236997226398634	0.892730433212803	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	NA	1.7	1.73	0.3	all	0.25
OTU.740	-0.140169846651116	0.786661876750051	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	NA	1.7	1.73	0.3	all	0.25
OTU.2618	-0.17062921683238	0.760423808430672	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	NA	1.7	1.73	0.3	all	0.25
OTU.683	1.09112013316039	0.0403691987077071	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.14763	0.289371068890522	0.481555844065766	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	NA	1.7	1.73	0.3	all	0.25
OTU.12386	1.39220405243538	0.194318189101193	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.1646	0.2316791061908	0.516841610178377	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	NA	1.7	1.73	0.3	all	0.25
OTU.1342	0.035340031331919	0.616631968119095	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	NA	1.7	1.73	0.3	all	0.25
OTU.861	-0.123555556154724	0.687568652437251	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	NA	1.7	1.73	0.3	all	0.25
OTU.7034	0.320103143172555	0.457605489939893	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.3441	0.829733285351953	0.29031046673862	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.3698	-0.903318091462853	0.695598855723922	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	NA	1.7	1.73	0.3	all	0.25
OTU.5012	-0.121243648744483	0.593070378236765	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Paludibaculum	NA	1.7	1.73	0.3	all	0.25
OTU.509	0.409537075756363	0.414103729451727	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.448	-0.268144673470865	0.875828877653039	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.674	0.300471048932467	0.485392062315625	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	NA	1.7	1.73	0.3	all	0.25
OTU.512	0.302813350115625	0.458645170215672	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.19564	0.0743640010847952	0.541933637664543	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	NA	1.7	1.73	0.3	all	0.25
OTU.26957	0.352030972510277	0.458930530096538	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	NA	1.7	1.73	0.3	all	0.25
OTU.8626	-0.305091204950896	0.740430089987691	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.618	-0.217312947064929	0.838209171361858	1	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	NA	1.7	1.73	0.3	all	0.25
OTU.204	1.83136506267691	0.104654124655119	1	Bacteria	Acidobacteria	Blastocatellia (Subgroup 4)	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.1966	1.34353308169757	0.141807721028614	1	Bacteria	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	JGI 0001001-H03	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.290	1.23273844235452	0.0792634331042677	1	Bacteria	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	JGI 0001001-H03	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.269	1.7109592120719	0.196697383085303	1	Bacteria	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	JGI 0001001-H03	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.6196	0.304079142998102	0.486450886362804	1	Bacteria	Chloroflexi	AD3	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.970	2.08665009157415	0.0301067709433987	1	Bacteria	Cyanobacteria	Melainabacteria	Vampirovibrionales	NA	NA	NA	1.7	1.73	0.3	all	0.25
OTU.2706	1.485946446801	0.297816655808585	1	Bacteria	Cyanobacteria	Melainabacteria	Vampirovibrionales	NA	NA	NA	1.7	1.73	0.3	all	0.25
OTU.3569	1.51275937951075	0.341048813324996	1	Bacteria	Cyanobacteria	Melainabacteria	Obscuribacterales	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.2522	3.52756424024962	0.00571176692340889	0.436649550329022	Bacteria	Cyanobacteria	Melainabacteria	Obscuribacterales	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.74	-0.408509233047901	0.819335426397264	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.823	-0.362787890192288	0.925994060024706	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.35766	-0.223201022792752	0.715322817875872	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.971	-0.418144455802033	0.75467202739573	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	NA	NA	1.7	1.73	0.3	all	0.25
OTU.11940	0.412077683772089	0.403568671356667	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.3747	0.509172716495806	0.339182008499923	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.688	1.92887757202969	0.0799327693646567	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	NA	NA	1.7	1.73	0.3	all	0.25
OTU.25095	0.0299622803668876	0.581835189927945	1	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.14722	-0.23582548624504	0.698379508481632	1	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	NA	1.7	1.73	0.3	all	0.25
OTU.15680	0.444196919168976	0.441740357826194	1	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	NA	NA	1.7	1.73	0.3	all	0.25
OTU.1311	-0.613698508654001	0.905719216754775	1	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	uncultured bacterium	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.627	-0.64396713374293	0.919247034822158	1	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured	uncultured bacterium	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.7558	-0.599764813559419	0.880000081182883	1	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.28180	-0.845102831851474	0.936743344811836	1	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256	NA	NA	NA	1.7	1.73	0.3	all	0.25
OTU.497	1.4411805132794	0.0649659158063284	1	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.10973	0.153637867386569	0.537077460774843	1	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.960	-0.349861797709336	0.916852644397881	1	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256	NA	NA	NA	1.7	1.73	0.3	all	0.25
OTU.2248	-0.616557294653337	0.902655721971791	1	Bacteria	Actinobacteria	Acidimicrobiia	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.16523	0.113142371295894	0.584532394443091	1	Bacteria	Actinobacteria	Acidimicrobiia	uncultured	NA	NA	NA	1.7	1.73	0.3	all	0.25
OTU.311	-1.0060628152935	0.98477572291631	1	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	NA	1.7	1.73	0.3	all	0.25
OTU.292	1.77150422974111	0.0245579858220244	1	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.513	0.189643953095939	0.530716126832117	1	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	NA	1.7	1.73	0.3	all	0.25
OTU.112	0.23592434913869	0.508615226173342	1	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.20488	0.0977543897643912	0.64920028932944	1	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.186	1.21435929669988	0.315642535123864	1	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	NA	1.7	1.73	0.3	all	0.25
OTU.32089	-0.41754128835152	0.93856729038108	1	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	NA	NA	1.7	1.73	0.3	all	0.25
OTU.17646	-0.384284382904856	0.76970611830915	1	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	NA	1.7	1.73	0.3	all	0.25
OTU.7385	-0.904201197182524	0.91414985506519	1	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.958	-0.512758491983828	0.920767098177606	1	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.21961	0.544491454488212	0.416352499777219	1	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.2893	0.984326962747901	0.225896583265599	1	Bacteria	Actinobacteria	Actinobacteria	Frankiales	uncultured	NA	NA	1.7	1.73	0.3	all	0.25
OTU.4388	-0.479832599051282	0.787635957138427	1	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.1019	-1.26697905892907	0.987296232786489	1	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.156	-0.894566597062544	0.948681545161232	1	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Hamadaea	NA	1.7	1.73	0.3	all	0.25
OTU.1097	-0.925313662814401	0.986636610242359	1	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	NA	NA	1.7	1.73	0.3	all	0.25
OTU.2671	0.406439993460767	0.460025248952691	1	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.3410	-2.60093811784168	0.993250215516942	1	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	NA	1.7	1.73	0.3	all	0.25
OTU.951	-0.502545527141264	0.852957197356995	1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA	1.7	1.73	0.3	all	0.25
OTU.2799	-0.820982435103191	0.790743802675455	1	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Longimycelium	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.3225	-0.45789132842197	0.761328223447919	1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.131	0.458406364906056	0.387026492824827	1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	NA	1.7	1.73	0.3	all	0.25
OTU.1166	-0.684563005572767	0.762222917639439	1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.224	-0.677551993456698	0.989224597888799	1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.4515	0.838929535643449	0.16974835739645	1	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.2519	-0.24824483042977	0.828135763040525	1	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.25770	0.924416127703812	0.381380220023056	1	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.27621	-0.737586392552615	0.917040431333082	1	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.5738	1.16473266722479	0.201348884152258	1	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.972	0.679241877900396	0.242227161905385	1	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	uncultured bacterium	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.27324	-2.13753495176989	0.993807318816633	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	uncultured	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.5807	-0.177463954675548	0.555309456888112	1	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.2344	-0.194879247366221	0.599191082438853	1	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	uncultured	metagenome	1.7	1.73	0.3	all	0.25
OTU.7174	1.150608163817	0.175187693782823	1	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Acidibacter	NA	1.7	1.73	0.3	all	0.25
OTU.321	-0.634741853350862	0.991964477078866	1	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Acidibacter	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.18925	0.453000531583972	0.443769228220173	1	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Acidibacter	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.4121	0.681748864532875	0.251896723265795	1	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Acidibacter	NA	1.7	1.73	0.3	all	0.25
OTU.145	-0.684241771453041	0.999553164797678	1	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Acidibacter	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.8464	-0.949918427950778	0.966940577092937	1	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Acidibacter	NA	1.7	1.73	0.3	all	0.25
OTU.24747	-0.171078155644964	0.796081782771271	1	Bacteria	Proteobacteria	Gammaproteobacteria	WD260	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.146	-0.0536061349858204	0.782923816970517	1	Bacteria	Proteobacteria	Gammaproteobacteria	WD260	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.1063	-0.244755539893429	0.780122506576693	1	Bacteria	Proteobacteria	Gammaproteobacteria	KF-JG30-C25	NA	NA	NA	1.7	1.73	0.3	all	0.25
OTU.27301	-1.19157567534687	0.999995532073122	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	Ellin6067	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.680	1.05666020713848	0.288699053106765	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	Ellin6067	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.90	-1.05982603977026	0.999998750212115	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	Ellin6067	uncultured beta proteobacterium	1.7	1.73	0.3	all	0.25
OTU.1863	-1.61790442336684	0.916368922465703	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia	NA	1.7	1.73	0.3	all	0.25
OTU.3348	-1.12078667159371	0.67295137738439	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA	1.7	1.73	0.3	all	0.25
OTU.3720	-1.11528230361106	0.985941726983079	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SC-I-84	Ambiguous_taxa	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.208	0.387187755106156	0.442011957015989	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	mle1-7	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.220	0.449565264058918	0.405572696099353	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	NA	NA	1.7	1.73	0.3	all	0.25
OTU.16416	0.373387441847612	0.452776890330049	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	MND1	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.259	-0.55076746407175	0.809734862647465	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	MND1	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.302	0.54797083211192	0.315942430884089	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	MND1	NA	1.7	1.73	0.3	all	0.25
OTU.1642	-0.469306443483821	0.592438876092887	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Uliginosibacterium	Ambiguous_taxa	1.7	1.73	0.3	all	0.25
OTU.5524	0.708403516157281	0.440861902162264	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	uncultured	uncultured bacterium	1.7	1.73	0.3	all	0.25
OTU.1009	0.75120826623104	0.406164949620579	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	NA	NA	1.7	1.73	0.3	all	0.25
OTU.4941	0.859847994602284	0.383228551202641	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	B1-7BS	NA	NA	1.7	1.73	0.3	all	0.25
OTU.23	-0.37023154104104	0.891462600082023	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ralstonia	NA	1.7	1.73	0.3	all	0.25
OTU.2513	0.458840314154223	0.34934585212319	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA	1.7	1.73	0.3	all	0.25
OTU.1386	0.355291562070695	0.406057238459345	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA	1.7	1.73	0.3	all	0.25
OTU.2632	0.341118120418186	0.444042635816739	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA	1.7	1.73	0.3	all	0.25
OTU.4842	1.18447983854477	0.157275330329593	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Undibacterium	uncultured bacterium	1.7	1.73	0.3	all	0.25
